"date","open","high","low","close","volume","adjusted","Return","MA50","MA200","RSI","Volatility20","Drawdown","Upper","Lower","Middle","MACD","Signal"
2023-01-31,142.699996948242,144.339996337891,142.279998779297,144.289993286133,65874500,142.012649536133,-0.0200780704641775,138.875799407959,148.036799736023,62.4753053405354,0.0162423785126614,-0.207241373326268,148.714720419226,122.843278238001,135.778999328613,1.68000656716301,0.632002461991043
2023-02-01,143.970001220703,146.610000610352,141.320007324219,145.429992675781,77663600,143.134643554688,0.00902093207085874,138.769999237061,147.937499732971,64.1466564372565,0.01625357805617,-0.200977984369319,149.401735661876,124.192262293447,136.796998977661,1.83054264306295,0.871710498205425
2023-02-02,148.899993896484,151.179992675781,148.169998168945,150.820007324219,118339000,148.439605712891,0.00790075156069747,138.760599517822,147.866249732971,70.7746273169834,0.0127578635669339,-0.171364145508206,151.075237083217,124.964761543492,138.019999313355,2.22821648538472,1.14301169564128
2023-02-03,148.029998779297,157.380004882812,147.830001831055,154.5,154357300,152.061538696289,0.0370626068891711,138.890399627686,147.801749763489,74.2716932902762,0.0143543983656408,-0.151145515834861,152.994614203845,125.993384758558,139.493999481201,2.71241635866315,1.45689262824566
2023-02-06,152.570007324219,153.100006103516,150.779998779297,151.729995727539,69858300,149.335266113281,0.0243998972090642,138.921399688721,147.724249763489,67.7045045255386,0.0139691670672627,-0.166364483782014,154.304345552858,126.89465347058,140.599499511719,2.90074957908828,1.74566401841418
2023-02-07,150.639999389648,155.229995727539,150.639999389648,154.649993896484,83322600,152.20915222168,-0.0179288302424656,138.992999420166,147.665399742126,70.6505716923261,0.013955394211807,-0.150321418801669,155.9477126724,127.701286351038,141.824499511719,3.17029255489141,2.03058972570963
2023-02-08,153.880004882812,154.580001831055,151.169998168945,151.919998168945,64120100,149.522262573242,0.0192446994738518,139.069199371338,147.616049766541,64.7073945245442,0.0141422020412435,-0.165320571650039,156.694908500751,129.073090766827,142.883999633789,3.19243352609782,2.26295848578726
2023-02-09,153.779998779297,154.330001831055,150.419998168945,150.869995117188,56007100,148.488830566406,-0.0176527373765459,139.202199249268,147.555999717712,62.5287032410557,0.0153116942546871,-0.171089502387073,157.274329039505,130.231669190475,143.75299911499,3.11466684853512,2.43330015833684
2023-02-10,149.460006713867,151.339996337891,149.220001220703,151.009994506836,57450700,148.853530883789,-0.00691155255669595,139.398999176025,147.527049674988,62.7089909757416,0.0152971576582941,-0.170320317211128,157.627845773912,131.638151540541,144.632998657227,3.02461365775393,2.55156285822025
2023-02-13,150.949996948242,154.259994506836,150.919998168945,153.850006103516,62199000,151.653015136719,0.000927947200765056,139.51539932251,147.513449668884,66.2558550204523,0.0152649502940827,-0.154716714758555,158.343563254644,132.831435219477,145.587499237061,3.07059440902173,2.65536916838055
2023-02-14,152.119995117188,153.770004272461,150.860000610352,153.199996948242,61707600,151.012283325195,0.0188067790211801,139.613199310303,147.461249656677,64.7381589990969,0.0155003836466211,-0.158287997517146,158.808220455988,134.092777468816,146.450498962402,3.03474088084807,2.73124351087405
2023-02-15,153.110000610352,155.5,152.880004882812,155.330001831055,65573800,153.111831665039,-0.00422495371781839,139.763599395752,147.44964969635,67.37540965277,0.0156830880099959,-0.14658531663644,159.253299959229,135.659697477295,147.456498718262,3.08352868204069,2.80170054510738
2023-02-16,153.509994506836,156.330001831055,153.350006103516,153.710006713867,68167900,151.514984130859,0.0139034264049764,139.905199432373,147.42839969635,63.4863502524036,0.0155319300617667,-0.1554858999345,159.050111918644,137.70688576202,148.378498840332,2.99881549631054,2.84112353534801
2023-02-17,152.350006103516,153,150.850006103516,152.550003051758,59144100,150.371520996094,-0.0104293767983695,140.097999420166,147.393749732971,60.7808936198381,0.0159606077680573,-0.16185919644084,158.762517824656,139.462480649465,149.112499237061,2.83615753850297,2.840130335979
2023-02-21,150.199996948242,151.300003051758,148.410003662109,148.479995727539,58867200,146.359649658203,-0.00754670230591259,140.248799285889,147.306049690247,52.3512738840873,0.015962763336679,-0.184220646070277,158.416977156752,140.545020829088,149.48099899292,2.46124789137412,2.76435384705803
2023-02-22,148.869995117188,149.949996948242,147.160003662109,148.910003662109,51011300,146.783538818359,-0.0266798246004483,140.373999481201,147.266749687195,53.0914899443059,0.0168524928655211,-0.181858094850299,158.157426320861,141.44257215326,149.799999237061,2.16239881317097,2.64396284028062
2023-02-23,150.089996337891,150.339996337891,147.240005493164,149.399993896484,48394200,147.266540527344,0.00289606645301488,140.518799285889,147.227349662781,53.9690022916367,0.0167632731048154,-0.179165988651941,157.707029292379,142.646968510356,150.176998901367,1.92974426368357,2.50111912496121
2023-02-24,147.110000610352,147.190002441406,145.720001220703,146.710006713867,55469600,144.614959716797,0.0032905125399556,140.563199310303,147.200599708557,48.5945230396464,0.0166820401966879,-0.193945326401529,157.476868710537,143.152129092197,150.314498901367,1.58249736779983,2.31739477352893
2023-02-27,147.710006713867,149.169998168945,147.449996948242,147.919998168945,44998500,145.807647705078,-0.0180052696955331,140.612199249268,147.167649726868,50.9602105349644,0.0170410033608665,-0.187297386774056,157.382635186591,143.44536316546,150.413999176025,1.35685983814471,2.12528778645209
2023-02-28,147.050003051758,149.080001831055,146.830001831055,147.410003662109,50547000,145.304977416992,0.00824750459890589,140.696199188232,147.172199745178,49.9174884179571,0.0168719508526861,-0.190099400521805,156.893790659099,144.375208059163,150.634499359131,1.13737666916447,1.92770556299456
2023-03-01,146.830001831055,147.229995727539,145.009994506836,145.309997558594,55479000,143.234924316406,-0.00344777253345729,140.872399139404,147.185949745178,45.7649811462933,0.0161839877568694,-0.201637261995873,156.750797249985,144.620201895523,150.685499572754,0.839811362007792,1.71012672279721
2023-03-02,144.380004882812,146.710006713867,143.899993896484,145.910003662109,52238100,143.826370239258,-0.014246021649448,141.10039932251,147.179949760437,47.1185514369962,0.0164596797946542,-0.198340706193311,156.694692975909,144.724307268232,150.70950012207,0.629027640501634,1.49390690633809
2023-03-03,148.039993286133,151.110000610352,147.330001831055,151.029998779297,70732300,148.873260498047,0.00412914536918696,141.473599395752,147.207399787903,56.984235911391,0.0163916542855075,-0.170210409661737,156.706667719948,144.7333316697,150.719999694824,0.732098358111832,1.34154519669284
2023-03-06,153.789993286133,156.300003051758,153.460006713867,153.830001831055,87558000,151.633285522461,0.0350900897038158,141.904199371338,147.230349769592,61.2426827300508,0.0161631067393988,-0.154826622307946,156.595175379403,144.777824193351,150.686499786377,0.953780640373569,1.26399228542899
2023-03-07,153.699996948242,154.029998779297,151.130004882812,151.600006103516,56182000,149.435119628906,0.0185393833966025,142.227199554443,147.284249763489,56.4496026477969,0.0157489761968596,-0.167078673265814,156.584354655403,144.775645954949,150.680000305176,0.996461044230501,1.21048603718929
2023-03-08,152.809997558594,153.470001220703,151.830001831055,152.869995117188,47204800,150.686965942383,-0.0144964941883585,142.639999542236,147.361849708557,58.4442767113796,0.0155620603456967,-0.160101094825065,156.303859717606,144.878141014816,150.591000366211,1.08570582430243,1.18552999461192
2023-03-09,153.559997558594,154.539993286133,150.229995727539,150.589996337891,53833600,148.439529418945,0.00837723590066819,143.014599456787,147.426849708557,53.6899185267533,0.0150382854806814,-0.172627872738962,156.204801859064,144.844198690253,150.524500274658,1.02168673874274,1.15276134343808
2023-03-10,150.210006713867,150.940002441406,147.610000610352,148.5,68572400,146.379409790039,-0.0149146258397475,143.383999481201,147.453799705505,49.6988273879942,0.0148853255064664,-0.184110738520886,156.151042229389,144.660958808209,150.406000518799,0.848783130783315,1.09196570090713
2023-03-13,147.809997558594,153.139999389648,147.699996948242,150.470001220703,84457100,148.321273803711,-0.0138787196275717,143.872599487305,147.504349708557,53.2281329483984,0.0151269077959049,-0.173287150365516,156.117506391597,144.640495317388,150.379000854492,0.808474947640159,1.03526755025374
2023-03-14,151.279998779297,153.399993896484,150.100006103516,152.589996337891,73695900,150.410980224609,0.0132660014862163,144.332199401855,147.564699668884,56.745333762425,0.015444320405829,-0.161639465176954,155.926944517694,144.705056214728,150.316000366211,0.880203872677909,1.00425481473857
2023-03-15,151.190002441406,153.25,149.919998168945,152.990005493164,77167900,150.805282592773,0.014089154648693,144.793399658203,147.610749702454,57.3963311015456,0.0151745731464957,-0.159441733363614,155.895565796094,144.71543579082,150.305500793457,0.947127481722654,0.992829348135387
2023-03-16,152.160003662109,156.460006713867,151.639999389648,155.850006103516,76161100,153.624404907227,0.00262146382379913,145.408999786377,147.641799736023,61.8207342973075,0.015158634825796,-0.143728307196547,156.01879459723,144.64420741693,150.33150100708,1.139114519045,1.02208638231731
2023-03-17,156.080001831055,156.740005493164,154.279998779297,155,98944600,152.786590576172,0.0186940356079623,145.98179977417,147.672599754334,59.8319775968271,0.0154247382672752,-0.148398413944359,156.261559805945,144.530441536828,150.396000671387,1.23058583739657,1.06378627333316
2023-03-20,155.070007324219,157.820007324219,154.149993896484,157.399993896484,73641400,155.152282714844,-0.00545400109224925,146.629399719238,147.716049690247,63.4110480152011,0.0152823958873387,-0.135212358403908,157.199963374959,144.077037052287,150.638500213623,1.41289367584911,1.13360775383635
2023-03-21,157.320007324219,159.399993896484,156.539993286133,159.279998779297,73938300,157.005447387695,0.0154838315902217,147.22259979248,147.756399650574,65.9690308909764,0.0155079113206701,-0.124883228468453,158.654439727068,143.702561005354,151.178500366211,1.63562913996023,1.23401203106113
2023-03-22,159.300003051758,162.139999389648,157.809997558594,157.830001831055,75701800,155.576156616211,0.0119441229714972,147.776199951172,147.818649635315,62.3485456258846,0.0141344791380289,-0.13284980718393,159.55628976644,143.692710782877,151.624500274658,1.71435640057629,1.33008090496416
2023-03-23,158.830001831055,161.550003051758,157.679992675781,158.929992675781,67622100,156.660430908203,-0.00910344650524109,148.340199890137,147.882599601746,63.9642678404012,0.0144182630639473,-0.126806233325763,160.567961527688,143.634038899558,152.101000213623,1.81205349008322,1.42647542198797
2023-03-24,158.860000610352,160.339996337891,157.850006103516,160.25,59196500,157.961563110352,0.00696946608353977,148.875399780273,147.940299568176,65.857699662275,0.014445454979943,-0.119553844094087,161.571451818594,143.984547937265,152.77799987793,1.93425547408006,1.52803143240639
2023-03-27,159.940002441406,160.770004272461,157.869995117188,158.279998779297,52390300,156.019714355469,0.008305589788276,149.372799682617,147.991899528503,60.7292175531373,0.0135855815052583,-0.130377432249457,162.104283689499,144.487716127396,153.295999908447,1.90577322411081,1.60357979074727
2023-03-28,157.970001220703,158.490005493164,155.979995727539,157.649993896484,45992200,155.398696899414,-0.0122932993491615,149.83059967041,148.066949501038,59.1430533905165,0.0140564855198635,-0.133838807458657,162.375364915739,145.240633924593,153.807999420166,1.82908532880486,1.64868089835879
2023-03-29,159.369995117188,161.050003051758,159.350006103516,160.770004272461,51305700,158.474151611328,-0.00398031897694773,150.327199707031,148.185149497986,64.1385139666919,0.0140708041636821,-0.116696834654194,162.721044512715,146.440954999003,154.580999755859,1.90663845304702,1.70027240929644
2023-03-30,161.529998779297,162.470001220703,161.270004272461,162.360000610352,49501700,160.041458129883,0.0197907421298424,150.870199584961,148.337549476624,66.3935672762564,0.0138739121569582,-0.107961070762773,163.189361203308,147.617638003235,155.403499603271,2.02485975201816,1.76518987784078
2023-03-31,162.440002441406,165,161.910003662109,164.899993896484,68749800,162.545166015625,0.00988988179160599,151.462799377441,148.498249473572,69.6742293996421,0.0139111561448864,-0.0940058300463766,164.635562006916,147.558436711345,156.096999359131,2.22037857932864,1.85622761813835
2023-04-03,164.270004272461,166.289993286133,164.220001220703,166.169998168945,56976200,163.797058105469,0.015644205941022,152.028799438477,148.651949501038,71.1886946781158,0.0123186814571775,-0.0870281677707303,166.235002402577,147.192995949474,156.713999176025,2.40883399831073,1.96674889417283
2023-04-04,166.600006103516,166.839996337891,165.110000610352,165.630004882812,46278300,163.264755249023,0.00770166355044366,152.519199523926,148.829799537659,69.5971931429539,0.011898637111912,-0.089995000925118,167.382923070361,147.44807515962,157.41549911499,2.49924826485903,2.07324876831007
2023-04-05,164.740005493164,165.050003051758,161.800003051758,163.759994506836,51511700,161.421478271484,-0.0032496436906968,152.943799438477,148.9907995224,64.2410861170705,0.0112287160471536,-0.100269219003326,168.06355402695,147.856444141996,157.959999084473,2.44713316552281,2.14802564775262
2023-04-06,162.429992675781,164.960006713867,162,164.660003662109,45390100,162.308624267578,-0.0112902875134228,153.399799499512,149.134749565125,65.6127343845829,0.0117212509641445,-0.0953243852994838,168.573938168811,148.753060732556,158.663499450684,2.4220613098517,2.20283278017243
2023-04-10,161.419998168945,162.029998779297,160.080001831055,162.029998779297,47716900,159.716186523438,0.00549590367283437,153.76119934082,149.268149528503,58.5455468233103,0.0108916702730896,-0.109774168070692,168.171392611852,150.508606167445,159.339999389648,2.24433340863359,2.21113290586467
2023-04-11,162.350006103516,162.360000610352,160.509994506836,160.800003051758,47644200,158.503753662109,-0.0159723358697926,154.05859954834,149.3807995224,55.5329503782162,0.01108625632057,-0.116532015247556,167.706172436309,152.006826526094,159.856499481201,2.01877244034654,2.17266081276104
2023-04-12,161.220001220703,162.059997558594,159.779998779297,160.100006103516,50133100,157.813751220703,-0.00759116050611375,154.40059967041,149.472999534607,53.8351362765204,0.0111915857270036,-0.120377941127279,167.338673491182,153.125326447783,160.231999969482,1.78453077995546,2.09503480619993
2023-04-13,161.630004882812,165.800003051758,161.419998168945,165.559997558594,68445600,163.195755004883,-0.00435321476963446,154.825999755859,149.592499504089,63.2683612688953,0.0110216701588553,-0.0903796354305387,167.502259610702,154.218739534806,160.860499572754,1.85036148844444,2.04610014264883
2023-04-14,164.589996337891,166.320007324219,163.820007324219,165.210006713867,49386500,162.850784301758,0.0341036305242104,155.221600036621,149.731349525452,62.3883234131601,0.0130980844500173,-0.0923025564529523,167.809202790464,154.847796416079,161.328499603271,1.862568968681,2.00939390785526
2023-04-17,165.089996337891,165.389999389648,164.029998779297,165.229995727539,41516200,162.870483398438,-0.0021139819394036,155.509799804688,149.861349525452,62.4204737430636,0.0126926917876306,-0.0921927327384576,167.83894418273,155.841054596566,161.839999389648,1.85114973829272,1.97774507394275
2023-04-18,166.100006103516,167.410003662109,165.649993896484,166.470001220703,49923000,164.0927734375,0.000120991543245186,155.749199829102,150.010099525452,64.4505508938326,0.0125578432256347,-0.0853798898694498,168.252471306142,156.334528205577,162.293499755859,1.88110228205502,1.95841651556521
2023-04-19,165.800003051758,168.160003662109,165.539993286133,167.630004882812,47720200,165.236221313477,0.00750472387113543,156.067200012207,150.153599586487,66.2853973297005,0.012273082780545,-0.0790065933631098,168.93125212061,156.49074800146,162.711000061035,1.93871984103433,1.95447718065903
2023-04-20,166.089996337891,167.869995117188,165.559997558594,166.649993896484,52456400,164.270202636719,0.00696824445007049,156.307200012207,150.279049568176,63.3122864062981,0.0121291773237312,-0.0843909734296194,169.172956301522,157.131043027091,163.151999664307,1.91311352290819,1.94620444910887
2023-04-21,165.050003051758,166.449996948242,164.490005493164,165.020004272461,58337300,162.663452148438,-0.00584627428134499,156.569200134277,150.389549598694,58.6040379925673,0.0119843803088405,-0.0933464685849265,169.202268778961,157.71073170932,163.456500244141,1.79169761213687,1.91530308171447
2023-04-24,165,165.600006103516,163.889999389648,165.330001831055,41949600,162.969024658203,-0.00978091619394783,156.858400268555,150.484449577332,59.2250822944628,0.0122590908699959,-0.0916432788263987,169.314201322167,158.10679934922,163.710500335693,1.69109462577999,1.87046139052757
2023-04-25,165.190002441406,166.309997558594,163.729995727539,163.770004272461,48714100,161.431335449219,0.00187854533127951,157.113600463867,150.568099632263,54.7718785384155,0.0121676921396657,-0.100214223311182,169.005229873597,158.964771347106,163.985000610352,1.51726201402835,1.79982151522773
2023-04-26,163.059997558594,165.279998779297,162.800003051758,163.759994506836,45498800,161.421478271484,-0.0094356592349637,157.311800231934,150.662549629211,54.743435000671,0.0120113464080986,-0.100269219003326,168.390871882273,160.190129399465,164.290500640869,1.36334219011236,1.71252565020465
2023-04-27,165.190002441406,168.559997558594,165.190002441406,168.410003662109,64902300,166.00505065918,-6.11208729551782e-05,157.616000366211,150.77529964447,64.0764131867544,0.0119443050217059,-0.0747211211207183,168.813108114451,160.531893106252,164.672500610352,1.45264286211808,1.66054909258734
2023-04-28,168.490005493164,169.850006103516,167.880004882812,169.679992675781,55275900,167.256927490234,0.0283952693652498,157.903000183105,150.896249580383,66.1307653130758,0.0127479054103932,-0.0677435426799686,169.572182135824,160.504818291422,165.038500213623,1.56634230755095,1.64170773558006
2023-05-01,169.279998779297,170.449996948242,168.639999389648,169.589996337891,52472900,167.168228149414,0.00754105448640652,158.220599975586,151.001849555969,65.8434114272335,0.01268594540491,-0.0682380008998837,170.220090100045,160.325910571342,165.273000335693,1.63205963339028,1.63977811514211
2023-05-02,170.089996337891,170.350006103516,167.539993286133,168.539993286133,48425700,166.133209228516,-0.000530388624324085,158.540399780273,151.093699531555,62.4347020426954,0.0122990005491573,-0.0740069316369174,170.52874214669,160.254258036415,165.391500091553,1.61377503422429,1.63457749895854
2023-05-03,169.5,170.919998168945,167.160003662109,167.449996948242,65136000,165.058776855469,-0.00619142092358904,158.919799804688,151.195599479675,59.0189354645527,0.012321085643341,-0.0799955936378368,170.697309104246,160.267690285402,165.482499694824,1.52850897753372,1.61336379467358
2023-05-04,164.889999389648,167.039993286133,164.309997558594,165.789993286133,81235400,163.422454833984,-0.00646728599330204,159.257399597168,151.269549446106,54.1592981334997,0.0123972381362118,-0.0891159920346788,170.739436944374,160.428562323204,165.583999633789,1.36471169486698,1.56363337471226
2023-05-05,170.979995727539,174.300003051758,170.759994506836,173.570007324219,113453200,171.091384887695,-0.00991342903769932,159.740799865723,151.372199516296,67.6173214076708,0.012331273214327,-0.0463710094903618,172.223784462111,159.835215171678,166.029499816895,1.59254429414084,1.56941555859797
2023-05-08,172.479995727539,173.850006103516,172.110000610352,173.5,55962800,171.022399902344,0.0469269217271673,160.276599731445,151.462949485779,67.4254978419265,0.0160890249082025,-0.0467556439957825,173.312398202157,159.893601553702,166.60299987793,1.74731447736378,1.60499534235114
2023-05-09,173.050003051758,173.539993286133,171.600006103516,171.770004272461,45326900,169.317092895508,-0.000403337680846994,160.753599853516,151.551349525452,62.6924035866717,0.0155009202850518,-0.0562605930631486,173.664352544009,160.638647333921,167.151499938965,1.76529203260789,1.63705468040249
2023-05-10,173.020004272461,174.029998779297,171.899993896484,173.559997558594,53724500,171.081527709961,-0.00997115693106088,161.276599731445,151.654399528503,65.3988681873784,0.0155996724928063,-0.0464260051825056,174.059448640718,161.58955038272,167.824499511719,1.84281362482452,1.67820646928689
2023-05-11,173.850006103516,174.589996337891,172.169998168945,173.75,49514700,171.268783569336,0.0104208723386507,161.845399780273,151.765149497986,65.6834461152262,0.0155620389611807,-0.0453820930505314,174.882348799521,161.585650468057,168.233999633789,1.89027433194711,1.72062004181894
2023-05-12,173.619995117188,174.059997558594,171,172.570007324219,45533100,170.340957641602,0.00109473636828161,162.378599853516,151.844049568176,62.2587942696784,0.0138781898848715,-0.051865213271366,175.354046497822,161.849952830791,168.601999664307,1.84975758402286,1.74644755025972
2023-05-15,173.160003662109,173.210006713867,171.470001220703,172.070007324219,37266700,169.847412109375,-0.00679132475269784,162.799400024414,151.91764957428,60.8119401916065,0.0139990389480256,-0.054612315161868,175.671080752912,162.21691973537,168.944000244141,1.77315163335383,1.75178836687854
2023-05-16,171.990005493164,173.139999389648,171.800003051758,172.070007324219,42110300,169.847412109375,-0.00289737485529928,163.164200134277,151.965449638367,60.8119401916065,0.0140396704088457,-0.054612315161868,175.981978154136,162.466022944497,169.224000549316,1.69269449500056,1.73996959250295
2023-05-17,171.710006713867,172.929992675781,170.419998168945,172.690002441406,57951600,170.459396362305,0,163.586000061035,152.02134967804,62.079266323384,0.013988431670749,-0.0512059356448124,176.355132073306,162.598868781186,169.477000427246,1.63908216195956,1.71979210639427
2023-05-18,173,175.240005493164,172.580001831055,175.050003051758,65496700,172.788909912109,0.00360315622012664,164.029600219727,152.096549720764,66.5179590399809,0.0139424844150593,-0.0382396113682467,177.053562340626,162.740439429393,169.89700088501,1.68785795802149,1.71340527671971
2023-05-19,176.389999389648,176.389999389648,174.940002441406,175.160003662109,55809500,172.897521972656,0.0136661102379236,164.521000366211,152.141699714661,66.7135342018994,0.0140776217743517,-0.0376352455989404,177.543398339321,163.264603369663,170.404000854492,1.71109577712887,1.71294337680154
2023-05-22,173.979995727539,174.710006713867,173.449996948242,174.199996948242,43570900,171.949905395508,0.000628395363803769,165.035000305176,152.183649711609,63.2416227593987,0.0137869999502195,-0.0429097181160588,177.769715022184,163.925286198519,170.847500610352,1.66474159028003,1.70330301949724
2023-05-23,173.130004882812,173.380004882812,171.279998779297,171.559997558594,50747300,169.343978881836,-0.00548074157225453,165.456800231934,152.214699668884,54.7962340664644,0.0139181853141931,-0.0574144127445139,177.352027004533,165.121973544784,171.237000274658,1.48711110451973,1.66006463650174
2023-05-24,171.089996337891,172.419998168945,170.520004272461,171.839996337891,45143500,169.620376586914,-0.0151549910212273,165.841800231934,152.249549674988,55.4753657509298,0.0142359236710938,-0.0558760423926244,176.703834099529,166.578166632892,171.641000366211,1.34401455628061,1.59685462045751
2023-05-25,172.410003662109,173.899993896484,171.690002441406,172.990005493164,56058300,170.75553894043,0.00163207497832496,166.241800231934,152.289899711609,58.2497601150889,0.0142254184862935,-0.0495576577435318,176.738122916128,167.0018779994,171.870000457764,1.2698643597242,1.53145656831085
2023-05-26,173.320007324219,175.770004272461,173.110000610352,175.429992675781,54835000,173.163986206055,0.00669232530133534,166.633399963379,152.320849647522,63.4531746037005,0.0129138447588391,-0.0361518709391948,177.151844595993,167.163156319534,172.157500457764,1.30997640611548,1.48716053587178
2023-05-30,176.960006713867,178.990005493164,176.570007324219,177.300003051758,55964400,175.009872436523,0.0141047870116033,167.079400024414,152.364899635315,66.8619440482906,0.01315866729179,-0.0258776528609874,177.864624835094,167.22137675182,172.543000793457,1.4120200479607,1.47213243828956
2023-05-31,177.330001831055,179.350006103516,176.759994506836,177.25,99625300,174.960510253906,0.0106595819075965,167.476400146484,152.390649604797,66.6828425362654,0.0132938758492092,-0.0261523798170169,178.343889722375,167.613112535925,172.97850112915,1.4726189243975,1.47222973551115
2023-06-01,177.699996948242,180.119995117188,176.929992675781,180.089996337891,68901800,177.763778686523,-0.00028202510376274,167.892600097656,152.42514957428,71.3731356593549,0.0131600248651834,-0.0105488611993404,179.195436195456,168.025566001809,173.610501098633,1.63224085115288,1.50423195863949
2023-06-02,181.029998779297,181.779998779297,179.259994506836,180.949996948242,61996900,178.612701416016,0.0160225463350669,168.355,152.464749565125,72.6296793444121,0.0133042275380507,-0.00582384259428093,179.606326622621,169.130675940856,174.368501281738,1.77608438320562,1.55860244355272
2023-06-05,182.630004882812,184.949996948242,178.039993286133,179.580001831055,121946500,177.260360717773,0.00477539356899093,168.768000183105,152.489899559021,67.543492956933,0.0129111773878307,-0.0133508749470898,180.359171745901,168.978830268259,174.66900100708,1.80494222057517,1.60787039895721
2023-06-06,179.970001220703,180.119995117188,177.429992675781,179.210006713867,64848400,176.895202636719,-0.00757112539537297,169.147200317383,152.515199623108,66.1952546619913,0.0084614563417203,-0.0153837035188943,180.946398802269,168.962603883278,174.954501342773,1.78949001579889,1.64419432232555
2023-06-07,178.440002441406,181.210006713867,177.320007324219,177.820007324219,61944600,175.523162841797,-0.00206033585819643,169.538000488281,152.546699638367,61.2489054454905,0.00849157900675316,-0.0230206434210942,181.185815068381,169.328187922341,175.257001495361,1.69382913479696,1.65412128481983
2023-06-08,177.899993896484,180.839996337891,177.460006713867,180.570007324219,50214900,178.23762512207,-0.00775625990499385,169.996400756836,152.611699638367,66.5710156894733,0.00834516052868681,-0.00791158302333284,181.910601993138,169.304401974148,175.607501983643,1.72321224673579,1.66793947720302
2023-06-09,181.5,182.229995727539,180.630004882812,180.960006713867,48900000,178.622573852539,0.0154650764072117,170.400200805664,152.680349693298,67.2578051130568,0.00868963454624979,-0.00576884690213708,182.619996487638,169.316008151034,175.968002319336,1.74334055889014,1.68301969354045
2023-06-12,181.270004272461,183.889999389648,180.970001220703,183.789993286133,54274900,181.416015625,0.0021598237460787,170.82880065918,152.761649665833,71.7873038198819,0.00868694502843811,0,183.803448682661,169.254554552202,176.529001617432,1.86493964526908,1.71940368388617
2023-06-13,182.800003051758,184.149993896484,182.440002441406,183.309997558594,54929100,180.942245483398,0.0156387404247855,171.197000732422,152.828049659729,70.0180503948886,0.00892717807989201,-0.00261165321874612,184.632490469431,169.549511788869,177.09100112915,1.91605669482224,1.75873428607339
2023-06-14,183.369995117188,184.389999389648,182.020004272461,183.949996948242,57462900,181.573944091797,-0.00261165321874612,171.552600708008,152.929699668884,71.0428184140482,0.00891714297021885,0,185.419973713494,169.950027507209,177.685000610352,1.96157170675033,1.79930177020878
2023-06-15,183.960006713867,186.520004272461,183.779998779297,186.009994506836,65433200,183.607345581055,0.00349135016186919,171.960200500488,153.052849617004,74.1101899742272,0.00888518296557462,0,186.531873660502,170.170126766744,178.351000213623,2.06469562841323,1.85238054184967
2023-06-16,186.729995727539,186.990005493164,184.270004272461,184.919998168945,101256200,182.531433105469,0.0111986822113042,172.38340057373,153.182899589539,69.8915012450702,0.00905586043989043,-0.00585988049072583,187.353527686713,170.335472252252,178.844499969482,2.07246799719607,1.89639803291895
2023-06-20,184.410003662109,186.100006103516,184.410003662109,185.009994506836,49799100,182.620269775391,-0.00585988049072583,172.790400390625,153.321849555969,70.0431296193341,0.00898403874796422,-0.00537605520956697,188.07318240051,170.600816622928,179.336999511719,2.0580095541461,1.92872033716438
2023-06-21,184.899993896484,185.410003662109,182.589996337891,183.960006713867,49515700,181.583831787109,0.000486677151101844,173.229000549316,153.451849555969,65.8748656415924,0.00898588459085987,-0.0110208475539384,188.448513994361,171.201486005639,179.825,1.97659716688343,1.93829570310819
2023-06-22,183.740005493164,187.050003051758,183.669998168945,187,51245300,184.584564208984,-0.00567530308709863,173.753000488281,153.607799568176,71.2157964056391,0.00899539575235031,0,188.880425065036,172.313575179105,180.59700012207,2.02264824122094,1.95516621073074
2023-06-23,185.550003051758,187.559997558594,185.009994506836,186.679992675781,53117000,184.268676757812,0.0165252944943692,174.284600219727,153.768549537659,69.9742785079498,0.00844576372626944,-0.0017112691134693,188.985986959951,173.692012917979,181.338999938965,2.02066536260952,1.96826604110649
2023-06-26,186.830001831055,188.050003051758,185.229995727539,185.270004272461,48088700,182.876922607422,-0.0017112691134693,174.678800354004,153.915099525452,64.6281581244784,0.00853504386629521,-0.00925131405101098,188.744011891005,175.161987864855,181.95299987793,1.93415546050064,1.96144392498532
2023-06-27,185.889999389648,188.389999389648,185.669998168945,188.059997558594,50730800,185.630828857422,-0.0075529701019923,175.135800170898,154.083099479675,69.5806378745672,0.00890129663375388,0,189.177817456372,175.991182787769,182.58450012207,1.96489372076598,1.96213388414146
2023-06-28,187.929992675781,189.899993896484,187.600006103516,189.25,51216800,186.805511474609,0.015059066345299,175.616200256348,154.242499504089,71.4187644349185,0.00896362910342886,0,189.915825410306,176.448174528659,183.181999969482,2.01694353911546,1.97309581513626
2023-06-29,189.080001831055,190.070007324219,188.940002441406,189.589996337891,46347300,187.141098022461,0.00632778079790985,176.078600158691,154.3732995224,71.9404597406321,0.00883342538470429,0,190.506936036462,177.091063536292,183.798999786377,2.04819119575055,1.98811489125911
2023-06-30,191.630004882812,194.479995727539,191.259994506836,193.970001220703,85213200,191.464538574219,0.0017965460390521,176.605400085449,154.573949546814,77.6102835345054,0.00880118907870092,0,192.303785912807,176.682214148228,184.493000030518,2.23549134327827,2.03759018166295
2023-07-03,193.779998779297,193.880004882812,191.759994506836,192.460006713867,31458200,189.974044799805,0.0231025105090796,177.121600341797,154.75969959259,72.1942995168738,0.00945350587502669,-0.0077846806069658,193.42718688576,176.709814151837,185.068500518799,2.28993418589751,2.08805898250986
